datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
3/10/2014 20:15,2014-03-10,20:15,sutherlin,or,us,light,600,5-10 minutes,Orange light in night sky dropping smaller light.,43.39,-123.31,night
3/10/2014 21:00,2014-03-10,21:00,cook,mn,us,light,60,~1 minute,Saw three large&#44 bright red-orange spheres of light in the southeastern sky.,47.85,-92.69,night
3/10/2014 21:00,2014-03-10,21:00,mesa,az,us,circle,360,6 minutes,Copper orange lights grow and disappear over East Mesa.,33.42,-111.82,night
3/10/2014 21:10,2014-03-10,21:10,hagerstown,md,us,unknown,5,5 seconds,Dark grey or brown&#44 amorphous object&#44 streaking west to east over Hagerstown.,39.64,-77.72,night
3/10/2014 22:19,2014-03-10,22:19,sugar grove,il,us,unknown,120,2 minutes,Green light in sky.,41.76,-88.44,night
3/10/2014 23:15,2014-03-10,23:15,cary,nc,us,triangle,45,45 seconds,Black Triangle over Cary&#44 N.C. Accompanied by Three Black Helicopters.,35.79,-78.78,night
3/11/2007 00:00,2007-03-11,00:00,bolingbrook,il,us,rectangle,30,30 sec.,Small&#44 rectangles appearing to be copies of a section of sky moving about double satellite speed in straight line from SSW-NNE.,41.7,-88.07,night
3/11/2007 00:00,2007-03-11,00:00,mission viejo,ca,us,formation,8,8 seconds,I think I have had a close encounter in Oranger County California,33.6,-117.67,night
3/11/2007 04:25,2007-03-11,04:25,north hollywood (san fernando valley),ca,us,sphere,73800,2 1/2hrs,there was a glowin sphere which is still visible right now that is still swayin back and forth in the distance,34.17,-118.38,night
3/11/2007 11:00,2007-03-11,11:00,los angeles,ca,us,changing,299,4:59,UFO? Strange shape shifting object with strange light/reflection,34.05,-118.24,daylight
3/11/2007 13:30,2007-03-11,13:30,kamas,ut,us,fireball,10800,3hours,((HOAX??))  red light that was on the grond  that went fast in kamas ut,40.64,-111.28,daylight
3/11/2007 16:45,2007-03-11,16:45,los angeles,ca,us,cigar,1800,30 min.,Two objects over Los Angeles on a Sunday afternoon.,34.05,-118.24,daylight
3/11/2007 18:30,2007-03-11,18:30,warrington (uk/england),,gb,triangle,120,couple of minuits,traiangle seen over cheshire uk  nov 07,53.38,-2.6,night
3/11/2007 19:45,2007-03-11,19:45,longmont,co,us,light,300,5 minutes,Three stationary red/white lights in eastern sky,40.17,-105.1,night
3/11/2007 19:58,2007-03-11,19:58,toronto (canada),on,ca,fireball,6,6 sec. approx.,Big flaming intense green meteor(ite?) travelling south&#44 very low in the sky. Very cool. Looks like it would have landed in the south o,43.67,-79.42,night
3/11/2007 20:00,2007-03-11,20:00,afton,mi,,light,10,10 seconds,seen the light fall from the sky and observed it touch the ground and then disappear.,45.37,-84.5,night
3/11/2007 20:00,2007-03-11,20:00,jeffersonville,oh,us,other,5,5 seconds,Very green cloudy shooting star type of object in Ohio.,39.65,-83.56,night
3/11/2007 20:00,2007-03-11,20:00,waynesburg,oh,us,fireball,5,5 seconds,Green fireball in W sky&#44 leaving trail and then exploding.  ((NUFORC Note:  We suspect that the object may have been a meteor.  PD)),40.67,-81.26,night
3/11/2007 20:04,2007-03-11,20:04,milton (canada),on,ca,flash,1200,20 minutes,Bright flash&#44 smoke trail&#44 UFO drone&#44 escorted airliner&#44 hovering object.,46.3,-63.22,night
3/11/2007 20:10,2007-03-11,20:10,scarborough (canada),on,ca,fireball,5,5 seconds,Green fireball streaks across the Scarborough sky,43.75,-79.2,night
3/11/2007 20:30,2007-03-11,20:30,red deer (canada),ab,ca,sphere,3600,1hour-?,A spherical light appeared in the sky&#44 and has not moved.,52.27,-113.8,night
3/11/2008 00:00,2008-03-11,00:00,willimantic/n. windham,ct,,diamond,120,2 min,people in N. Windham see lots of UFO&#44 my friends also,41.71,-72.21,night
3/11/2008 01:00,2008-03-11,01:00,hoquiam,wa,us,disk,60,45-60seconds,I was sitting at my kitchen table at around 1:00am pacific time ..and heard what sound like crackling electricity&#8230;as I was going to go,46.98,-123.89,night
3/11/2008 03:00,2008-03-11,03:00,keene,nh,us,light,10,10 seconds,Bright light in the sky heads towards the ground level,42.93,-72.28,night
3/11/2008 07:30,2008-03-11,07:30,palm bay,fl,us,disk,900,10-15 minutes,((HOAX??))  Sunrise UFO in Palm Bay Florida.  ((NUFORC Note:  Date is flawed.  PD)),28.03,-80.59,daylight
3/11/2008 09:40,2008-03-11,09:40,annandale,nj,us,fireball,5,5 seconds,A red fireball with a white tail traveling low in the sky early morning.,40.64,-74.88,daylight
3/11/2008 10:00,2008-03-11,10:00,upper saddle river (woodcliff lake),nj,us,fireball,4,4 seconds,Just left rest area exit 172 GSP heading south&#44 very sunny bright morning- witnessed a bright light streak down from the sky towards th,41.06,-74.1,daylight
3/11/2008 19:00,2008-03-11,19:00,north fort myers,fl,us,circle,60,1 minute,A bright light disappeared in a cloudless sky.,26.67,-81.88,night
3/11/2008 21:45,2008-03-11,21:45,noordhoek&#44 cape town (south africa),,,other,5,5s,Abrupt course correction,-34.09,18.39,night
3/11/2008 21:45,2008-03-11,21:45,woodlands,tx,,oval,3300,55 min,hovering far away object doing zig zags,27.53,-99.43,night
3/11/2008 22:00,2008-03-11,22:00,challis,id,us,chevron,600,10 min.,Cited five orange/redish lights flying horizontal in an arched formation over Challis&#44 Idaho.,44.5,-114.23,night
3/11/2008 22:00,2008-03-11,22:00,challis,id,us,triangle,60,1 minute,Triangular formation of lights with fourth light out of formation traveling slowly and quietly.,44.5,-114.23,night
3/11/2009 00:00,2009-03-11,00:00,oamaru (new zealand),,,changing,30,30 sec,flying car that person walked out of after crash,-45.1,170.97,night
3/11/2009 00:36,2009-03-11,00:36,fitchburg,ma,us,triangle,300,undr 5 min,while taking my new puppy out to the bathroom i was looking to the southern sky and saw 3 lights. all alternating in brightness. i know,42.58,-71.8,night
3/11/2009 05:30,2009-03-11,05:30,taber (canada),ab,ca,other,15,10 to 15 seconds,two very bright lights inside the big dipper enlarged in size then deminished within a second or 2,49.78,-112.15,night
3/11/2009 21:00,2009-03-11,21:00,palo alto,ca,us,fireball,2,approx 2 sec,Falling Ball of Fire on Sand Hill Road 9pm 3/11/09  ((NUFORC Note:  Possible meteor??  PD)),37.44,-122.14,night
3/11/2009 22:30,2009-03-11,22:30,broughton astley&#44 leicestershire (uk/england),,,unknown,15,10-15 seconds,Two circular orange orbs rotating around an unseen object as the object moved very fast and low across the sky.,52.53,-1.22,night
3/11/2010 19:00,2010-03-11,19:00,carlisle,pa,us,triangle,900,aprox. 15 min.,Triangle-shaped object above suburban area flying low with no sound&#44 bright lights&#44 and hovering motion.,40.2,-77.19,night
3/11/2010 19:30,2010-03-11,19:30,havre,mt,us,light,1800,30 minutes,Multiple sightings in the Havre area&#44 3 known witnesses,48.55,-109.68,night
3/11/2010 19:30,2010-03-11,19:30,havre,mt,us,other,3600,1 hour,3 Bright yellow lights and 2 small red ones,48.55,-109.68,night
3/11/2010 22:05,2010-03-11,22:05,shrewsbury (uk/england),,gb,sphere,360,6 minutes,huge spheres by residential housing in shrewsbury.,52.72,-2.73,night
3/11/2011 00:00,2011-03-11,00:00,los angeles,ca,us,teardrop,5,3-5 seconds,Random sighting over W. Los Angeles at midnight,34.05,-118.24,night
3/11/2011 00:08,2011-03-11,00:08,baraboo,wi,us,unknown,1.5,1.5 seconds,One craft&#44 every color&#44 low&#44 horizon to horizon in one second.,43.47,-89.74,night
3/11/2011 01:30,2011-03-11,01:30,north windham,ct,us,teardrop,3,3 sec,1 object appeared to be falling or crashing. This happened next to Windham Airport.,41.75,-72.16,night
3/11/2011 01:30,2011-03-11,01:30,orland,ca,us,triangle,180,3+ min,A strange triangular craft was hover off the west side of I-5 in n. Ca,39.75,-122.2,night
3/11/2011 11:00,2011-03-11,11:00,japan,,,teardrop,13,13 seconds,The link is to a CNN video and about 1:29 minutes in the UFO can be seen lifting up and moving rapidly.,36.2,138.25,daylight
3/11/2011 13:30,2011-03-11,13:30,west palm beach,fl,us,light,1200,20 minutes,Saw many lights streaking from west to east,26.71,-80.04,daylight
3/11/2011 18:00,2011-03-11,18:00,larnca (cyprus),,,disk,900,15 mins,I noticed the light which was like a flame. It was not moving and was there for a long time.As I took a photo and I noticed two spaces,34.92,33.63,night
3/11/2011 20:30,2011-03-11,20:30,mesa,az,us,triangle,10,5-10 secs,triangle shaped&#44 5 lights&#44 silent&#44 fast&#44,33.42,-111.82,night
3/11/2011 21:26,2011-03-11,21:26,north platte,ne,us,disk,25,20-25 seconds,Large saucer objects relative to the size of the moon&#44 moving slowly and disappearing.,41.12,-100.76,night
3/11/2011 21:55,2011-03-11,21:55,toms river,nj,us,formation,120,a few minutes,three orange lights hovered over Barnegat Bay very still and then vanished.,39.95,-74.2,night
3/11/2011 22:00,2011-03-11,22:00,colleyville,tx,us,cone,5,5 seconds,Glowing Cone Travels Downward&#44 Splits in Two and Disappears.  ((NUFORC Note:  Possible meteor??  PD)),32.88,-97.15,night
3/11/2011 22:00,2011-03-11,22:00,lacey township,nj,,oval,30,30 seconds,5-6 giant bright oval shaped lights in perfect formation by Oyster Creek Power Plant&#44 NJ,39.87,-74.3,night
3/11/2011 22:33,2011-03-11,22:33,waretown,nj,us,oval,2,seconds,5 orange lights formed in perfect line southeast on Rt. 9 in Waretown NJ,39.79,-74.2,night
3/11/2011 23:00,2011-03-11,23:00,comfort,tx,us,triangle,300,5 min,U.S. Government secret aircraft. Possibly UFO,29.97,-98.9,night
3/11/2011 23:00,2011-03-11,23:00,tomball,tx,us,light,900,15 min,multiple orange/white lighted objects seen in sky in Tomball&#44 Tx.,30.1,-95.62,night
3/11/2011 23:10,2011-03-11,23:10,owings mills/baltimore,md,,light,60,1 minute,2 bright white lights sitting above the beltway&#44 not moving whatsoever.,39.42,-76.78,night
3/11/2012 00:30,2012-03-11,00:30,ath,,,chevron,30,0:30,VERY large Chevron shaped craft&#44 low to ground&#44 no noise&#44 no lights. Visual contact for 30 seconds.,52.99,-6.99,night
3/11/2012 07:00,2012-03-11,07:00,maumee,oh,us,circle,600,10 minutes,Two round flying objects one flashing&#44 maumee Oh 7am.,41.56,-83.65,daylight
3/11/2012 19:50,2012-03-11,19:50,windham,me,,changing,600,10min,They appeared to be more of a set of 3 lights on each and a bright orange red,43.81,-70.42,night
3/11/2012 20:30,2012-03-11,20:30,cornwall (camborne) (uk/england),,gb,other,300,5 minutes,((NUFORC Note:  Witness provides no information.  PD)),50.42,-4.75,night
3/11/2012 20:45,2012-03-11,20:45,chapin,sc,us,circle,180,3 minutes,Fiery Orange Ball Slowly Moving over our house at Lake Murray&#44 SC,34.17,-81.35,night
3/11/2012 20:55,2012-03-11,20:55,ogdensburg,ny,us,oval,20,20 seconds,Orange Object flying near St Lawrence River&#44 NY,44.69,-75.49,night
3/11/2012 21:30,2012-03-11,21:30,mauldin,sc,us,oval,2700,45 minutes,Lights in the sky&#44 discernible object.  ((NUFORC Note:  Sighting of Jupiter and Venus.  Photo is conclusive.  PD)),34.78,-82.31,night
3/11/2012 23:00,2012-03-11,23:00,albuquerque,nm,us,cylinder,12,12 seconds,Two dimmed lights traveling at insanely high speeds with no noise.,35.08,-106.65,night
3/11/2013 06:15,2013-03-11,06:15,honolulu,hi,us,fireball,5,5 seconds,Bright  fireball steaking over Waikiki.,21.31,-157.86,daylight
3/11/2013 18:00,2013-03-11,18:00,maricopa,az,us,sphere,600,10 minutes,Two Orange orbs seen laterally moving near Maricopa Arizona then suddenly disappearing.,33.06,-112.05,night
3/11/2013 18:00,2013-03-11,18:00,tuscaloosa,al,us,fireball,120,2 minutes,I have seen an orange&#44 slow-moving&#44 smokeless fireball moving through the sky above the University of Alabama.,33.21,-87.57,night
3/11/2013 19:00,2013-03-11,19:00,maricopa,az,us,light,300,5 minutes,Two lateral oddly colored lights suddenly appear near Maricopa Az.&#44 fly north about 3000 feet then disappear.,33.06,-112.05,night
3/11/2013 20:18,2013-03-11,20:18,corona,ca,us,light,60,1 minute,Two bright lights still in sky then accelerate in opposite directions.,33.88,-117.57,night
3/11/2013 22:45,2013-03-11,22:45,ormond beach,fl,us,unknown,420,6-7 minutes,Series of 6 orange red silent unknown objects.,29.29,-81.06,night
3/11/2014 04:02,2014-03-11,04:02,guilderland,ny,us,light,20,20 seconds,Bright lights traveling together.,42.7,-73.91,night
3/11/2014 06:30,2014-03-11,06:30,garden grove,ca,us,diamond,1200,20 minutes,Shape of a top with colors of green white and pinkish orange seen it for almost a month straight. i have video of it.,33.77,-117.94,daylight
3/11/2014 06:35,2014-03-11,06:35,boulder,co,us,other,120,2 minutes,Loud Noise Along with UFO flashing lights aircraft.,40.02,-105.27,daylight
3/11/2014 11:00,2014-03-11,11:00,new york city (brooklyn),ny,us,cylinder,300,5 minutes,SILVER BULLET UFO HOVERING STATIONARY IN BROOKLYN SKY&#44 THEN VANISHED&#33,40.71,-74.01,daylight
3/11/2014 16:56,2014-03-11,16:56,lowell,mi,us,sphere,5,5 seconds,The object looked like it was getting closer to me then stopped hovered for a second then looked like it was dropping slow.,42.93,-85.34,daylight
3/11/2014 20:25,2014-03-11,20:25,mauldin,sc,us,triangle,120,2 minutes,3 reddish orange oval shaped craft gliding across the sky in formation right over my house as my husband and I went out to see why the,34.78,-82.31,night
3/11/2014 20:36,2014-03-11,20:36,des moines,ia,us,disk,33,33 seconds,Disc shaped object flashing red and blue lights.,41.6,-93.61,night
3/11/2014 21:45,2014-03-11,21:45,sunrise,fl,us,light,120,2 minutes,Just very bright light then red then blue then green moving unlike any normal Craft in right angles then gone.,26.13,-80.11,night
3/11/2014 22:20,2014-03-11,22:20,lakeland,fl,us,circle,60,1 minute,Spinning Circle with blueish and whitish lights around it.,28.04,-81.95,night
3/11/2014 22:30,2014-03-11,22:30,sunrise,fl,us,circle,1800,30 minutes,Changing lights very fast speeds&#44 movement up and down.,26.13,-80.11,night
3/1/2007 00:30,2007-03-01,00:30,charlotte,nc,us,light,180,2-3 minutes,bizarre orange lights over south charlotte,35.23,-80.84,night
3/1/2007 06:00,2007-03-01,06:00,salt lake city,ut,us,other,60,1 minute,Black Manta Ray shaped U.F.O. seen flying over the 1300 light rail staion in Salt Lake City&#44 Utah during the winter of 2007.,40.76,-111.89,daylight
3/1/2007 12:00,2007-03-01,12:00,cardiff (uk/wales),,gb,teardrop,2,moments,Disk shaped craft captured on camera by accident over City Hall in Cardiff&#44 Wales,51.5,-3.2,daylight
3/1/2007 12:00,2007-03-01,12:00,st. charles,mo,us,triangle,180,3 minutes,Saint Charles sighting on highway 94,38.78,-90.48,daylight
3/1/2007 17:30,2007-03-01,17:30,boyes hot springs,ca,us,formation,10,10 seconds,rectanglar outline made up of dark dots.,38.31,-122.48,daylight
3/1/2007 18:30,2007-03-01,18:30,cabool,mo,us,circle,300,3-5 minutes,Orange/whitish lights in eastern-norther Missouri skies.,37.12,-92.1,night
3/1/2007 19:10,2007-03-01,19:10,hutchinson,ks,us,circle,120,2 minutes,Yellow fifteen foot sphere moved from Hutchinson to Wichita,38.06,-97.93,night
3/1/2007 20:00,2007-03-01,20:00,rialto,ca,us,light,10,10 sec.,BRIGHT ORANGE LIGHT OVER SAN. BERNARDINO MOUNTAINS,34.11,-117.37,night
3/1/2007 20:19,2007-03-01,20:19,san carlos,ca,us,oval,10,10 sec,A bright light moving in a straight line too fast for a plane and too slow for a meteor,37.51,-122.26,night
3/1/2007 21:30,2007-03-01,21:30,halletsville,tx,,fireball,5,5 seconds,Greenish fireball fall from sky straight down.  ((NUFORC Note:  Possible meteor??  PD)),29.44,-96.94,night
3/1/2007 21:35,2007-03-01,21:35,albuquerque,nm,us,sphere,60,~60 seconds,Cobalt blue sphere being chased at hight speed SE to NW from ABQ&#44 New Mexico juxtaposition @ aprox. 9:30-9:35pm.,35.08,-106.65,night
3/1/2007 22:00,2007-03-01,22:00,montgomery,tx,us,light,7,7 seconds,BIG BRIGHT WHITE LIGHT DESENDING IN ZIG ZAG MOTION FROM THE SKY ALL THE WAY TO THE GROUND,30.39,-95.7,night
3/1/2007 23:30,2007-03-01,23:30,hollywood,ca,us,fireball,2,2 seconds,Brilliant ball of light streaks across the sky and disappears over the horizon. ((NUFORC Note:  Meteor??  Other reports.  PD)),34.1,-118.33,night
3/1/2008 06:00,2008-03-01,06:00,tucson,az,us,triangle,3600,1 hour,North Tucson sighting near Mt. Lemmon.  Moved South&#44 3 lights moved in formation and fourth light below it moved across sky until it di,32.22,-110.93,daylight
3/1/2008 14:00,2008-03-01,14:00,chico,ca,us,light,120,1 -2 minutes,multiple lights/orbs traveling east to west in clear daylight,39.73,-121.84,daylight
3/1/2008 14:00,2008-03-01,14:00,huntington park,ca,us,changing,10800,3 hrs,many ufos seen above huntington park ca on clear sunny day in march 2008,33.98,-118.22,daylight
3/1/2008 14:00,2008-03-01,14:00,phoenix,az,us,other,1209600,2 weeks,Star-like craft over Phoenix Arizona inthe daytime.,33.45,-112.07,daylight
3/1/2008 17:30,2008-03-01,17:30,georgetown,ma,us,unknown,300,5min,At about 17:30&#44 I went outside of restraunt&#44to have a cigerette&#44and looking up at the sky&#44I noticed a silver object heading North.It wa,42.72,-70.99,daylight
3/1/2008 18:30,2008-03-01,18:30,circleville,oh,us,unknown,900,10-15mins,5-6 strange &quot;Phoenix&quot; lights in a row west of Chillicothe.,39.6,-82.95,night
3/1/2008 19:30,2008-03-01,19:30,ryan,ok,us,formation,3600,1 hour,Had just finished campfire dinner a took dog for a walk noticing all the stars as there was not a cloud in the sky.  Upon returning to,34.02,-97.96,night
3/1/2008 20:30,2008-03-01,20:30,knights ferry,ca,us,chevron,60,1 minute,((HOAX??))  a V shaped object with 5 lights in sky near HWY 120.  ((NUFORC Note:  Student report.  PD)),37.82,-120.67,night
